,m,n,pyearth,earth,time,forward_iterations,rsq
172,2000,20,0,1,0.338,8,0.914539430922
173,2000,20,1,0,0.236527919769,4,0.895715088056
174,2000,20,0,1,0.047,2,0.988758931853
175,2000,20,1,0,0.24321603775,4,0.991248083113
176,2000,20,0,1,0.773,12,0.985278803394
177,2000,20,1,0,0.336979866028,5,0.817546340721
178,2000,20,0,1,0.207,6,0.993327069785
179,2000,20,1,0,0.245567083359,4,0.983976037774
180,2500,20,0,1,0.137,4,0.986355848285
181,2500,20,1,0,0.280137062073,4,0.986381618392
182,2500,20,0,1,0.355,6,0.993204929751
183,2500,20,1,0,0.291061878204,4,0.959746459949
184,2500,20,0,1,0.039,1,0.958991411431
185,2500,20,1,0,0.0687170028687,2,0.958911173974
186,2500,20,0,1,1.706,19,0.0684862369434
187,2500,20,1,0,0.281230926514,4,0.00897145997767
188,2500,20,0,1,1.48,19,0.145781643561
189,2500,20,1,0,0.274336099625,4,0.111334083123
190,5000,20,0,1,0.412,5,0.992421704174
191,5000,20,1,0,0.552284002304,4,0.980907719443
192,5000,20,0,1,1.713,11,0.988628539193
193,5000,20,1,0,0.548300027847,4,0.7503205862
194,5000,20,0,1,2.993,18,0.120386746514
195,5000,20,1,0,0.787651062012,5,0.107151516811
196,5000,20,0,1,0.527,6,0.992950065601
197,5000,20,1,0,0.554712057114,4,0.988607537188
198,5000,20,0,1,0.36,4,0.897836482244
199,5000,20,1,0,0.513145923615,4,0.889179203099
200,100,30,0,1,0.015,2,0.991557011811
201,100,30,1,0,0.0565869808197,3,0.991683616798
202,100,30,0,1,0.051,10,0.992667971259
203,100,30,1,0,0.108549118042,4,0.912174638012
204,100,30,0,1,0.094,16,0.988752019321
